State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed
MA,,378,1132,10,20063,NADOLOL 80,,,,,,,,30,1,18.66,0,0,
MA,,378,1132,10,20064,NADOLOL 80,,,,,,,,210,5,126.62,0,0,
MA,,378,1134,1,20061,KETOROLAC ,,,,,,,,2150,135,1386.59,0,0,
MA,,378,1134,1,20062,KETOROLAC ,,,,,,,,2291,144,1512.54,0,0,
MA,,378,1134,1,20063,KETOROLAC ,,,,,,,,1630,104,1064.21,0,0,
MA,,378,1134,1,20064,KETOROLAC ,,,,,,,,2060,134,1387.56,0,0,
MA,,378,1140,1,20061,BUSPIRONE ,,,,,,,,29411,382,4887.76,0,0,
MA,,378,1140,1,20062,BUSPIRONE ,,,,,,,,26730,375,4635.3,0,0,
MA,,378,1140,1,20063,BUSPIRONE ,,,,,,,,25425,366,4342.77,0,0,
MA,,378,1140,1,20064,BUSPIRONE ,,,,,,,,31488,443,5333.29,0,0,
MA,,378,1142,1,20061,GLYBURIDE ,,,,,,,,180,3,17.31,0,0,
MA,,378,1142,1,20062,GLYBURIDE ,,,,,,,,120,2,11.54,0,0,
MA,,378,1142,1,20063,GLYBURIDE ,,,,,,,,240,4,154.16,0,0,
MA,,378,1150,1,20061,BUSPIRONE ,,,,,,,,79550,909,14650.76,0,0,
MA,,378,1150,1,20062,BUSPIRONE ,,,,,,,,70675,865,13100.63,0,0,
MA,,378,1150,1,20063,BUSPIRONE ,,,,,,,,71747,825,13554.11,0,0,
MA,,378,1150,1,20064,BUSPIRONE ,,,,,,,,79864,953,15784.08,0,0,
MA,,378,1150,5,20063,BUSPIRONE ,,,,,,,,90,2,20.74,0,0,
MA,,378,1150,5,20064,BUSPIRONE ,,,,,,,,15,1,5.62,0,0,
MA,,378,1160,1,20061,GUANFACINE,,,,,,,,86545,1470,16042.68,0,0,
MA,,378,1160,1,20062,GUANFACINE,,,,,,,,90170,1526,16653.26,0,0,
MA,,378,1160,1,20063,GUANFACINE,,,,,,,,90103,1544,16855.5,0,0,
MA,,378,1160,1,20064,GUANFACINE,,,,,,,,102464,1725,18880.59,0,0,
MA,,378,1165,80,20061,BUSPIRONE ,,,,,,,,27592,409,4976.79,0,0,
MA,,378,1165,80,20062,BUSPIRONE ,,,,,,,,27393,399,6292.39,0,0,
MA,,378,1165,80,20063,BUSPIRONE ,,,,,,,,27598,398,8874.6,0,0,
MA,,378,1165,80,20064,BUSPIRONE ,,,,,,,,30692,453,9900.13,0,0,
MA,,378,1165,91,20061,BUSPIRONE ,,,,,,,,60599,862,11132.93,0,0,
MA,,378,1165,91,20062,BUSPIRONE ,,,,,,,,51959,727,12438.16,0,0,
MA,,378,1165,91,20063,BUSPIRONE ,,,,,,,,53293,757,17789.81,0,0,
MA,,378,1165,91,20064,BUSPIRONE ,,,,,,,,56909,811,19256.37,0,0,
MA,,378,1171,1,20061,NADOLOL 40,,,,,,,,11474,288,4763.18,0,0,
MA,,378,1171,1,20062,NADOLOL 40,,,,,,,,12174,299,5118.8,0,0,
MA,,378,1171,1,20063,NADOLOL 40,,,,,,,,14307,372,6258.17,0,0,
MA,,378,1171,1,20064,NADOLOL 40,,,,,,,,15253,406,6696.84,0,0,
MA,,378,1171,10,20061,NADOLOL 40,,,,,,,,300,3,118.5,0,0,
MA,,378,1171,10,20062,NADOLOL 40,,,,,,,,720,12,307.51,0,0,
MA,,378,1171,10,20063,NADOLOL 40,,,,,,,,420,9,189.95,0,0,
MA,,378,1171,10,20064,NADOLOL 40,,,,,,,,670,18,314.48,0,0,
MA,,378,1175,91,20061,BUSPIRONE ,,,,,,,,35557,603,105254.93,0,0,
MA,,378,1175,91,20062,BUSPIRONE ,,,,,,,,30988,528,90940.98,0,0,
MA,,378,1175,91,20063,BUSPIRONE ,,,,,,,,28423,460,56507.22,0,0,
MA,,378,1175,91,20064,BUSPIRONE ,,,,,,,,32694,527,80264.22,0,0,
MA,,378,1180,1,20061,VERAPAMIL ,,,,,,,,13168,339,4860.05,0,0,
MA,,378,1180,1,20062,VERAPAMIL ,,,,,,,,11385,296,4202.99,0,0,
MA,,378,1180,1,20063,VERAPAMIL ,,,,,,,,11680,324,4360.75,0,0,
MA,,378,1180,1,20064,VERAPAMIL ,,,,,,,,12450,346,4684.23,0,0,
MA,,378,1180,5,20061,VERAPAMIL ,,,,,,,,660,17,242.17,0,0,
MA,,378,1180,5,20062,VERAPAMIL ,,,,,,,,390,8,118.79,0,0,
MA,,378,1180,5,20063,VERAPAMIL ,,,,,,,,420,9,102.99,0,0,
MA,,378,1180,5,20064,VERAPAMIL ,,,,,,,,630,12,227.53,0,0,
MA,,378,1190,1,20061,GUANFACINE,,,,,,,,3320,65,1261.28,0,0,
MA,,378,1190,1,20062,GUANFACINE,,,,,,,,3780,68,1364.53,0,0,
MA,,378,1190,1,20063,GUANFACINE,,,,,,,,3509,66,1151.06,0,0,
MA,,378,1190,1,20064,GUANFACINE,,,,,,,,3411,58,1095.55,0,0,
MA,,378,1200,1,20061,ACEBUTOLOL,,,,,,,,1620,25,510.03,0,0,
MA,,378,1200,1,20062,ACEBUTOLOL,,,,,,,,1290,22,403.97,0,0,
MA,,378,1200,1,20063,ACEBUTOLOL,,,,,,,,1304,25,421.29,0,0,
MA,,378,1200,1,20064,ACEBUTOLOL,,,,,,,,1020,23,338.14,0,0,
MA,,378,1242,1,20062,ETODOLAC 5,,,,,,,,90,1,65.31,0,0,
MA,,378,1352,1,20061,TRIAMTEREN,,,,,,,,5407,165,1093.89,0,0,
MA,,378,1352,1,20062,TRIAMTEREN,,,,,,,,4800,159,1005.53,0,0,
MA,,378,1352,1,20063,TRIAMTEREN,,,,,,,,4387,151,891.8,0,0,
MA,,378,1352,1,20064,TRIAMTEREN,,,,,,,,4552,156,887.26,0,0,
MA,,378,1352,5,20061,TRIAMTEREN,,,,,,,,1297,36,258.04,0,0,
MA,,378,1352,5,20062,TRIAMTEREN,,,,,,,,510,15,102.32,0,0,
MA,,378,1352,5,20063,TRIAMTEREN,,,,,,,,570,16,107.81,0,0,
MA,,378,1352,5,20064,TRIAMTEREN,,,,,,,,525,17,100.71,0,0,
MA,,378,1355,1,20061,TRIAMTEREN,,,,,,,,2985,90,290.45,0,0,
MA,,378,1355,1,20062,TRIAMTEREN,,,,,,,,2249,69,217.83,0,0,
MA,,378,1355,1,20063,TRIAMTEREN,,,,,,,,2475,84,252.46,0,0,
MA,,378,1355,1,20064,TRIAMTEREN,,,,,,,,2760,93,287.06,0,0,
MA,,378,1355,5,20061,TRIAMTEREN,,,,,,,,1260,45,137.91,0,0,
MA,,378,1355,5,20062,TRIAMTEREN,,,,,,,,1020,35,106.37,0,0,
MA,,378,1355,5,20063,TRIAMTEREN,,,,,,,,765,26,79.27,0,0,
MA,,378,1355,5,20064,TRIAMTEREN,,,,,,,,750,26,81.73,0,0,
MA,,378,1400,1,20061,ACEBUTOLOL,,,,,,,,270,4,132.34,0,0,
MA,,378,1400,1,20062,ACEBUTOLOL,,,,,,,,150,2,48.69,0,0,
MA,,378,1400,1,20063,ACEBUTOLOL,,,,,,,,90,1,19.06,0,0,
MA,,378,1400,1,20064,ACEBUTOLOL,,,,,,,,30,1,9,0,0,
MA,,378,1410,1,20061,NORTRIPTYL,,,,,,,,240,7,37.24,0,0,
MA,,378,1410,1,20062,NORTRIPTYL,,,,,,,,240,8,38.24,0,0,
MA,,378,1410,1,20063,NORTRIPTYL,,,,,,,,330,10,51.03,0,0,
MA,,378,1410,1,20064,NORTRIPTYL,,,,,,,,486,11,67.26,0,0,
MA,,378,1430,77,20061,NICARDIPIN,,,,,,,,1320,12,369.2,0,0,
MA,,378,1430,77,20062,NICARDIPIN,,,,,,,,600,4,205.18,0,0,
MA,,378,1430,77,20064,NICARDIPIN,,,,,,,,150,2,43,0,0,
MA,,378,1452,1,20061,ESTRADIOL ,,,,,,,,1131,35,215.76,0,0,
MA,,378,1452,1,20062,ESTRADIOL ,,,,,,,,870,26,162.06,0,0,
MA,,378,1452,1,20063,ESTRADIOL ,,,,,,,,755,23,144.13,0,0,
MA,,378,1452,1,20064,ESTRADIOL ,,,,,,,,452,18,93.13,0,0,
MA,,378,1454,1,20061,ESTRADIOL ,,,,,,,,4283,109,880.72,0,0,
MA,,378,1454,1,20062,ESTRADIOL ,,,,,,,,3877,104,800.62,0,0,
MA,,378,1454,1,20063,ESTRADIOL ,,,,,,,,2668,73,560.32,0,0,
MA,,378,1454,1,20064,ESTRADIOL ,,,,,,,,2608,72,551.84,0,0,
MA,,378,1454,5,20061,ESTRADIOL ,,,,,,,,30,1,6.39,0,0,
MA,,378,1454,5,20062,ESTRADIOL ,,,,,,,,60,2,12.78,0,0,
MA,,378,1454,5,20063,ESTRADIOL ,,,,,,,,90,3,19.17,0,0,
MA,,378,1454,5,20064,ESTRADIOL ,,,,,,,,111,4,22.66,0,0,
MA,,378,1458,1,20061,ESTRADIOL ,,,,,,,,1536,36,396.97,0,0,
MA,,378,1458,1,20062,ESTRADIOL ,,,,,,,,1336,38,360.54,0,0,
MA,,378,1458,1,20063,ESTRADIOL ,,,,,,,,630,19,172.84,0,0,
MA,,378,1458,1,20064,ESTRADIOL ,,,,,,,,450,11,118.32,0,0,
MA,,378,1468,1,20061,ACYCLOVIR ,,,,,,,,120,2,52.52,0,0,
MA,,378,1468,1,20062,ACYCLOVIR ,,,,,,,,90,1,38.39,0,0,
MA,,378,1560,1,20061,PHENYTOIN ,,,,,,,,62416,554,16005.06,0,0,
MA,,378,1560,1,20062,PHENYTOIN ,,,,,,,,54162,482,14522.37,0,0,
MA,,378,1560,1,20063,PHENYTOIN ,,,,,,,,51467,457,13851.27,0,0,
MA,,378,1560,1,20064,PHENYTOIN ,,,,,,,,48835,455,13395.24,0,0,
MA,,378,1560,10,20061,PHENYTOIN ,,,,,,,,377292,3433,97533.99,0,0,
MA,,378,1560,10,20062,PHENYTOIN ,,,,,,,,313905,2823,84878.3,0,0,
MA,,378,1560,10,20063,PHENYTOIN ,,,,,,,,319074,2915,87883.97,87883.97,0,
MA,,378,1560,10,20064,PHENYTOIN ,,,,,,,,334555,3102,92405.39,92405.39,0,
MA,,378,1570,1,20061,TERAZOSIN ,,,,,,,,2580,69,1456.29,0,0,
MA,,378,1570,1,20062,TERAZOSIN ,,,,,,,,1920,57,1087.84,0,0,
MA,,378,1570,1,20063,TERAZOSIN ,,,,,,,,2040,60,1038.46,0,0,
MA,,378,1570,1,20064,TERAZOSIN ,,,,,,,,2580,73,816.1,0,0,
MA,,378,1610,1,20061,DICYCLOMIN,,,,,,,,12087,165,1185.12,0,0,
MA,,378,1610,1,20062,DICYCLOMIN,,,,,,,,11426,154,1136.54,0,0,
MA,,378,1610,1,20063,DICYCLOMIN,,,,,,,,11579,161,1261.8,0,0,
MA,,378,1610,1,20064,DICYCLOMIN,,,,,,,,12756,178,1334.53,0,0,
MA,,378,1610,5,20061,DICYCLOMIN,,,,,,,,873,8,53.11,0,0,
MA,,378,1610,5,20062,DICYCLOMIN,,,,,,,,420,4,23.5,0,0,
MA,,378,1610,5,20063,DICYCLOMIN,,,,,,,,270,4,20.21,0,0,
MA,,378,1610,5,20064,DICYCLOMIN,,,,,,,,520,7,44.02,0,0,
MA,,378,1620,1,20061,DICYCLOMIN,,,,,,,,19297,408,2638.61,0,0,
MA,,378,1620,1,20062,DICYCLOMIN,,,,,,,,16187,352,2225.87,0,0,
MA,,378,1620,1,20063,DICYCLOMIN,,,,,,,,16118,344,2190.06,0,0,
MA,,378,1620,1,20064,DICYCLOMIN,,,,,,,,16246,341,2232.32,0,0,
MA,,378,1620,5,20061,DICYCLOMIN,,,,,,,,15,1,4.44,0,0,
MA,,378,1620,5,20062,DICYCLOMIN,,,,,,,,60,1,8.76,0,0,
MA,,378,1650,1,20061,NITROFURAN,,,,,,,,6643,184,5307.86,0,0,
MA,,378,1650,1,20062,NITROFURAN,,,,,,,,7286,210,5887.09,0,0,
MA,,378,1650,1,20063,NITROFURAN,,,,,,,,5179,158,4164.6,0,0,
MA,,378,1650,1,20064,NITROFURAN,,,,,,,,6115,182,4895.46,0,0,
MA,,378,1700,1,20061,NITROFURAN,,,,,,,,2615,102,3872.81,0,0,
MA,,378,1700,1,20062,NITROFURAN,,,,,,,,2674,101,3790.5,0,0,
MA,,378,1700,1,20063,NITROFURAN,,,,,,,,3000,119,4480.5,0,0,
MA,,378,1700,1,20064,NITROFURAN,,,,,,,,2450,88,3612.55,0,0,
MA,,378,1800,1,20061,LEVOTHYROX,,,,,,,,14105,431,3259.84,0,0,
MA,,378,1800,1,20062,LEVOTHYROX,,,,,,,,10256,308,2291.63,2291.63,0,
MA,,378,1800,1,20063,LEVOTHYROX,,,,,,,,9886,320,2272.63,0,0,
MA,,378,1800,1,20064,LEVOTHYROX,,,,,,,,45329,1474,10241.55,10241.55,0,
MA,,378,1800,5,20061,LEVOTHYROX,,,,,,,,1578,63,405.75,0,0,
MA,,378,1800,5,20062,LEVOTHYROX,,,,,,,,2054,78,532.81,0,0,
MA,,378,1800,5,20063,LEVOTHYROX,,,,,,,,2742,105,711.97,0,0,
MA,,378,1800,5,20064,LEVOTHYROX,,,,,,,,4393,164,1118.49,0,0,
MA,,378,1803,1,20061,LEVOTHYROX,,,,,,,,24804,776,6303.34,6303.34,0,
MA,,378,1803,1,20062,LEVOTHYROX,,,,,,,,17759,560,4378.12,0,0,
MA,,378,1803,1,20063,LEVOTHYROX,,,,,,,,19246,631,4799.38,4799.38,0,
MA,,378,1803,1,20064,LEVOTHYROX,,,,,,,,61432,2031,15155.1,0,0,
MA,,378,1803,10,20061,LEVOTHYROX,,,,,,,,1740,63,459.26,0,0,
MA,,378,1803,10,20062,LEVOTHYROX,,,,,,,,3925,139,1000.72,0,0,
MA,,378,1803,10,20063,LEVOTHYROX,,,,,,,,5777,206,1501.11,0,0,
MA,,378,1803,10,20064,LEVOTHYROX,,,,,,,,13673,466,3392.97,0,0,
MA,,378,1805,1,20061,LEVOTHYROX,,,,,,,,21343,672,5823.34,0,0,
MA,,378,1805,1,20062,LEVOTHYROX,,,,,,,,16050,529,4360.52,0,0,
MA,,378,1805,1,20063,LEVOTHYROX,,,,,,,,16917,570,4609.05,0,0,
MA,,378,1805,1,20064,LEVOTHYROX,,,,,,,,48548,1643,12966.97,0,0,
MA,,378,1805,10,20061,LEVOTHYROX,,,,,,,,1950,66,516.44,0,0,
MA,,378,1805,10,20062,LEVOTHYROX,,,,,,,,3030,104,803.66,0,0,
MA,,378,1805,10,20063,LEVOTHYROX,,,,,,,,2924,106,805.58,0,0,
MA,,378,1805,10,20064,LEVOTHYROX,,,,,,,,11429,404,3026.67,0,0,
MA,,378,1807,1,20061,LEVOTHYROX,,,,,,,,8156,244,2201.19,0,0,
MA,,378,1807,1,20062,LEVOTHYROX,,,,,,,,6187,198,1695.05,0,0,
MA,,378,1807,1,20063,LEVOTHYROX,,,,,,,,5741,191,1581.25,1581.25,0,
MA,,378,1807,1,20064,LEVOTHYROX,,,,,,,,18776,636,5077.95,0,0,
MA,,378,1807,5,20061,LEVOTHYROX,,,,,,,,210,7,59.66,0,0,
MA,,378,1807,5,20062,LEVOTHYROX,,,,,,,,810,28,234.31,0,0,
MA,,378,1807,5,20063,LEVOTHYROX,,,,,,,,562,19,155.99,0,0,
MA,,378,1807,5,20064,LEVOTHYROX,,,,,,,,1336,47,376.49,0,0,
MA,,378,1809,1,20061,LEVOTHYROX,,,,,,,,20830,615,5619.14,0,0,
MA,,378,1809,1,20062,LEVOTHYROX,,,,,,,,14985,488,4077.88,0,0,
MA,,378,1809,1,20063,LEVOTHYROX,,,,,,,,16558,534,4522.97,0,0,
MA,,378,1809,1,20064,LEVOTHYROX,,,,,,,,48491,1601,13065.32,0,0,
MA,,378,1809,10,20061,LEVOTHYROX,,,,,,,,3795,123,1013.5,0,0,
MA,,378,1809,10,20062,LEVOTHYROX,,,,,,,,3585,114,961.15,0,0,
MA,,378,1809,10,20063,LEVOTHYROX,,,,,,,,4155,134,1117.26,0,0,
MA,,378,1809,10,20064,LEVOTHYROX,,,,,,,,7731,255,1991.56,0,0,
MA,,378,1811,1,20061,LEVOTHYROX,,,,,,,,8631,247,2569.15,0,0,
MA,,378,1811,1,20062,LEVOTHYROX,,,,,,,,6956,204,2082.05,0,0,
MA,,378,1811,1,20063,LEVOTHYROX,,,,,,,,8206,264,2511.49,0,0,
MA,,378,1811,1,20064,LEVOTHYROX,,,,,,,,25731,833,7758.5,0,0,
MA,,378,1811,5,20061,LEVOTHYROX,,,,,,,,62,2,18.18,0,0,
MA,,378,1811,5,20062,LEVOTHYROX,,,,,,,,37,2,14.46,0,0,
MA,,378,1811,5,20063,LEVOTHYROX,,,,,,,,30,1,9.86,0,0,
MA,,378,1811,5,20064,LEVOTHYROX,,,,,,,,90,3,26.58,0,0,
MA,,378,1813,1,20061,LEVOTHYROX,,,,,,,,13722,420,4214.52,0,0,
MA,,378,1813,1,20062,LEVOTHYROX,,,,,,,,10997,358,3385.99,0,0,
MA,,378,1813,1,20063,LEVOTHYROX,,,,,,,,14883,490,4593.62,0,0,
MA,,378,1813,1,20064,LEVOTHYROX,,,,,,,,46273,1536,14202.42,0,0,
MA,,378,1813,10,20061,LEVOTHYROX,,,,,,,,1241,44,396.02,0,0,
MA,,378,1813,10,20062,LEVOTHYROX,,,,,,,,975,34,307.95,0,0,
MA,,378,1813,10,20063,LEVOTHYROX,,,,,,,,1575,54,475.6,0,0,
MA,,378,1813,10,20064,LEVOTHYROX,,,,,,,,3328,107,986.91,0,0,
MA,,378,1815,1,20061,LEVOTHYROX,,,,,,,,11187,360,3584.26,0,0,
MA,,378,1815,1,20062,LEVOTHYROX,,,,,,,,8456,273,2657.57,0,0,
MA,,378,1815,1,20063,LEVOTHYROX,,,,,,,,9487,308,2934.53,0,0,
MA,,378,1815,1,20064,LEVOTHYROX,,,,,,,,32120,1055,9996.53,0,0,
MA,,378,1815,10,20061,LEVOTHYROX,,,,,,,,90,3,27.4,0,0,
MA,,378,1815,10,20062,LEVOTHYROX,,,,,,,,652,24,209.56,0,0,
MA,,378,1815,10,20063,LEVOTHYROX,,,,,,,,855,31,275.58,0,0,
MA,,378,1815,10,20064,LEVOTHYROX,,,,,,,,759,29,254.03,0,0,
MA,,378,1817,1,20061,LEVOTHYROX,,,,,,,,5495,172,1938.54,0,0,
MA,,378,1817,1,20062,LEVOTHYROX,,,,,,,,5520,174,1869.26,0,0,
MA,,378,1817,1,20063,LEVOTHYROX,,,,,,,,5940,195,2024.01,0,0,
MA,,378,1817,1,20064,LEVOTHYROX,,,,,,,,17313,569,6093.27,0,0,
MA,,378,1817,5,20061,LEVOTHYROX,,,,,,,,60,2,22.06,0,0,
MA,,378,1817,5,20062,LEVOTHYROX,,,,,,,,180,6,66.18,0,0,
MA,,378,1817,5,20063,LEVOTHYROX,,,,,,,,180,6,66.18,0,0,
MA,,378,1817,5,20064,LEVOTHYROX,,,,,,,,335,15,115.77,0,0,
MA,,378,1819,1,20061,LEVOTHYROX,,,,,,,,5308,169,1991.78,0,0,
MA,,378,1819,1,20062,LEVOTHYROX,,,,,,,,4428,145,1657.35,0,0,
MA,,378,1819,1,20063,LEVOTHYROX,,,,,,,,7377,244,2754.89,0,0,
MA,,378,1819,1,20064,LEVOTHYROX,,,,,,,,22167,725,7901.3,7901.3,0,
MA,,378,1819,10,20061,LEVOTHYROX,,,,,,,,180,6,66.04,0,0,
MA,,378,1819,10,20062,LEVOTHYROX,,,,,,,,195,7,75.21,0,0,
MA,,378,1819,10,20063,LEVOTHYROX,,,,,,,,434,16,167.64,0,0,
MA,,378,1819,10,20064,LEVOTHYROX,,,,,,,,877,30,311.39,0,0,
MA,,378,1821,1,20061,LEVOTHYROX,,,,,,,,870,25,417.88,0,0,
MA,,378,1821,1,20062,LEVOTHYROX,,,,,,,,600,20,293.44,0,0,
MA,,378,1821,1,20063,LEVOTHYROX,,,,,,,,630,21,307.4,0,0,
MA,,378,1821,1,20064,LEVOTHYROX,,,,,,,,1881,62,903.88,0,0,
MA,,378,1901,1,20061,MIDODRINE ,,,,,,,,1692,20,1322.05,0,0,
MA,,378,1901,1,20062,MIDODRINE ,,,,,,,,967,11,777.78,0,0,
MA,,378,1901,1,20063,MIDODRINE ,,,,,,,,672,12,565.72,0,0,
MA,,378,1901,1,20064,MIDODRINE ,,,,,,,,800,16,664.75,0,0,
MA,,378,1902,1,20061,MIDODRINE ,,,,,,,,5122,63,7380.23,0,0,
MA,,378,1902,1,20062,MIDODRINE ,,,,,,,,3612,51,4542,0,0,
MA,,378,1902,1,20063,MIDODRINE ,,,,,,,,4233,49,5680.51,0,0,
MA,,378,1902,1,20064,MIDODRINE ,,,,,,,,4650,46,6384.93,0,0,
MA,,378,1903,1,20061,MIDODRINE ,,,,,,,,924,15,2668.29,0,0,
MA,,378,1903,1,20062,MIDODRINE ,,,,,,,,606,13,1906.48,0,0,
MA,,378,1903,1,20063,MIDODRINE ,,,,,,,,1062,20,3353.67,0,0,
MA,,378,1903,1,20064,MIDODRINE ,,,,,,,,1248,23,3730.95,0,0,
MA,,378,1910,1,20061,CLONAZEPAM,,,,,,,,8547,116,435.12,0,0,
MA,,378,1910,1,20062,CLONAZEPAM,,,,,,,,6830,90,337.54,0,0,
MA,,378,1910,1,20063,CLONAZEPAM,,,,,,,,7311,90,348.3,0,0,
MA,,378,1910,1,20064,CLONAZEPAM,,,,,,,,10325,148,541.51,0,0,
MA,,378,1910,10,20061,CLONAZEPAM,,,,,,,,15482.5,398,1205.92,0,0,
MA,,378,1910,10,20062,CLONAZEPAM,,,,,,,,2630,37,131.1,0,0,
MA,,378,1910,10,20063,CLONAZEPAM,,,,,,,,4949,70,248.48,0,0,
MA,,378,1910,10,20064,CLONAZEPAM,,,,,,,,10172,137,498.28,0,0,
MA,,378,1912,1,20061,CLONAZEPAM,,,,,,,,7311,90,451.79,0,0,
MA,,378,1912,1,20062,CLONAZEPAM,,,,,,,,8199,99,495.91,0,0,
MA,,378,1912,1,20063,CLONAZEPAM,,,,,,,,11914.181,164,777.23,0,0,
MA,,378,1912,1,20064,CLONAZEPAM,,,,,,,,19195,267,1266.19,0,0,
MA,,378,1912,10,20061,CLONAZEPAM,,,,,,,,17898,421,1570.21,0,0,
MA,,378,1912,10,20062,CLONAZEPAM,,,,,,,,9600,151,661.74,0,0,
MA,,378,1912,10,20063,CLONAZEPAM,,,,,,,,12206,176,802.43,0,0,
MA,,378,1912,10,20064,CLONAZEPAM,,,,,,,,24326,323,1529.86,0,0,
MA,,378,1914,1,20061,CLONAZEPAM,,,,,,,,1545,14,119.53,0,0,
MA,,378,1914,1,20062,CLONAZEPAM,,,,,,,,1695,17,134.4,0,0,
MA,,378,1914,1,20063,CLONAZEPAM,,,,,,,,1065,11,85.08,0,0,
MA,,378,1914,1,20064,CLONAZEPAM,,,,,,,,1919,25,163.61,0,0,
MA,,378,1914,5,20062,CLONAZEPAM,,,,,,,,60,1,5.55,0,0,
MA,,378,1914,5,20063,CLONAZEPAM,,,,,,,,270,3,21.99,0,0,
MA,,378,1914,5,20064,CLONAZEPAM,,,,,,,,660,10,59.06,0,0,
MA,,378,2002,1,20061,THIOTHIXEN,,,,,,,,1950,30,317.53,0,0,
MA,,378,2002,1,20062,THIOTHIXEN,,,,,,,,1070,18,154.54,0,0,
MA,,378,2002,1,20063,THIOTHIXEN,,,,,,,,720,13,119.69,0,0,
MA,,378,2002,1,20064,THIOTHIXEN,,,,,,,,720,12,111.88,0,0,
MA,,378,2011,91,20061,SELEGILINE,,,,,,,,60,1,14.12,0,0,
MA,,378,2012,1,20061,LISINOPRIL,,,,,,,,4053,105,1149.03,0,0,
MA,,378,2012,1,20062,LISINOPRIL,,,,,,,,2784,76,1300.29,0,0,
MA,,378,2012,1,20063,LISINOPRIL,,,,,,,,2340,60,1162.84,0,0,
MA,,378,2012,1,20064,LISINOPRIL,,,,,,,,3810,96,1328.02,0,0,
MA,,378,2020,1,20061,PIROXICAM ,,,,,,,,15677,507,1956.62,0,0,
MA,,378,2020,1,20062,PIROXICAM ,,,,,,,,14074,470,1750.58,0,0,
MA,,378,2020,1,20063,PIROXICAM ,,,,,,,,14850,500,1934.56,0,0,
MA,,378,2020,1,20064,PIROXICAM ,,,,,,,,15351,515,2140.34,0,0,
MA,,378,2020,5,20061,PIROXICAM ,,,,,,,,1109,32,130.73,0,0,
MA,,378,2020,5,20062,PIROXICAM ,,,,,,,,1193,41,152.58,0,0,
MA,,378,2020,5,20063,PIROXICAM ,,,,,,,,680,23,91.5,0,0,
MA,,378,2020,5,20064,PIROXICAM ,,,,,,,,660,21,90.42,90.42,0,
MA,,378,2025,1,20061,LISINOPRIL,,,,,,,,3510,108,1920,0,0,
MA,,378,2025,1,20062,LISINOPRIL,,,,,,,,3390,110,1838.34,0,0,
MA,,378,2025,1,20063,LISINOPRIL,,,,,,,,4080,133,2231.89,0,0,
MA,,378,2025,1,20064,LISINOPRIL,,,,,,,,3584,115,1443.16,0,0,
MA,,378,2063,1,20061,ATENOLOL/C,,,,,,,,7045,213,1160.65,0,0,
MA,,378,2063,1,20062,ATENOLOL/C,,,,,,,,6225,196,1039.44,0,0,
MA,,378,2063,1,20063,ATENOLOL/C,,,,,,,,7005,225,1366.29,0,0,
MA,,378,2063,1,20064,ATENOLOL/C,,,,,,,,8662,290,1790.38,0,0,
MA,,378,2064,1,20061,ATENOLOL/C,,,,,,,,3240,95,855.57,0,0,
MA,,378,2064,1,20062,ATENOLOL/C,,,,,,,,3180,104,859.03,0,0,
MA,,378,2064,1,20063,ATENOLOL/C,,,,,,,,3930,123,1214.7,0,0,
MA,,378,2064,1,20064,ATENOLOL/C,,,,,,,,4776,160,1538.65,0,0,
MA,,378,2072,1,20061,LISINOPRIL,,,,,,,,3128,89,1019.38,0,0,
MA,,378,2072,1,20062,LISINOPRIL,,,,,,,,2878,77,923.96,0,0,
MA,,378,2072,1,20063,LISINOPRIL,,,,,,,,3270,95,780.96,0,0,
MA,,378,2072,1,20064,LISINOPRIL,,,,,,,,3426,105,648.96,0,0,
MA,,378,2073,1,20061,LISINOPRIL,,,,,,,,5909,177,1011.27,0,0,
MA,,378,2073,1,20062,LISINOPRIL,,,,,,,,6060,187,1086.58,0,0,
MA,,378,2073,1,20063,LISINOPRIL,,,,,,,,6505,205,1376.05,0,0,
MA,,378,2073,1,20064,LISINOPRIL,,,,,,,,6977,219,1415.72,0,0,
MA,,378,2073,10,20061,LISINOPRIL,,,,,,,,3728,103,623.47,0,0,
MA,,378,2073,10,20062,LISINOPRIL,,,,,,,,2869,92,532.02,0,0,
MA,,378,2073,10,20063,LISINOPRIL,,,,,,,,3030,99,621.69,0,0,
MA,,378,2073,10,20064,LISINOPRIL,,,,,,,,3630,116,809.01,0,0,
MA,,378,2074,1,20061,LISINOPRIL,,,,,,,,12545,366,2379.47,0,0,
MA,,378,2074,1,20062,LISINOPRIL,,,,,,,,10721,332,2062.73,0,0,
MA,,378,2074,1,20063,LISINOPRIL,,,,,,,,9077,292,1773.45,0,0,
MA,,378,2074,1,20064,LISINOPRIL,,,,,,,,9516,311,1737.23,0,0,
MA,,378,2074,10,20061,LISINOPRIL,,,,,,,,7150,192,1319.07,0,0,
MA,,378,2074,10,20062,LISINOPRIL,,,,,,,,5442,154,1013.4,0,0,
MA,,378,2074,10,20063,LISINOPRIL,,,,,,,,6061,178,1143.84,0,0,
