State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,,
MA,,85,756,8,20002,AFRIN NASA,,,,,,,,,90,3,11.1,0,0,,,
MA,,85,756,8,20003,AFRIN NASA,,,,,,,,,30,1,3.7,0,0,,,
MA,,85,756,8,20004,AFRIN NASA,,,,,,,,,90,3,11.1,0,0,,,
MA,,85,756,12,20001,AFRIN NASA,,,,,,,,,15,1,3.4,0,0,,,
MA,,85,691,1,20001,CEDAX CAPS,,,,,,,,,416,28,2712.44,0,0,,,
MA,,85,691,1,20002,CEDAX CAPS,,,,,,,,,256,18,1500.24,0,0,,,
MA,,85,691,1,20003,CEDAX CAPS,,,,,,,,,351,21,2232.67,0,0,,,
MA,,85,691,1,20004,CEDAX CAPS,,,,,,,,,279,24,1871.49,0,0,,,
MA,,85,691,2,20002,CEDAX CAPS,,,,,,,,,30,3,199.07,0,0,,,
MA,,85,691,2,20003,CEDAX CAPS,,,,,,,,,10,1,70.51,0,0,,,
MA,,85,691,2,20004,CEDAX CAPS,,,,,,,,,20,2,139.18,0,0,,,
MA,,85,777,1,20001,CEDAX POWD,,,,,,,,,1320,17,634.1,0,0,,,
MA,,85,777,1,20002,CEDAX POWD,,,,,,,,,480,8,240.65,0,0,,,
MA,,85,777,1,20003,CEDAX POWD,,,,,,,,,240,4,139.07,0,0,,,
MA,,85,777,1,20004,CEDAX POWD,,,,,,,,,540,9,323.75,0,0,,,
MA,,85,777,2,20001,CEDAX POWD,,,,,,,,,340,3,192.92,0,0,,,
MA,,85,777,2,20002,CEDAX POWD,,,,,,,,,840,6,459.04,0,0,,,
MA,,85,777,2,20003,CEDAX POWD,,,,,,,,,210,1,120.36,0,0,,,
MA,,85,777,2,20004,CEDAX POWD,,,,,,,,,1210,9,563.41,0,0,,,
MA,,85,777,3,20001,CEDAX POWD,,,,,,,,,90,3,59.88,0,0,,,
MA,,85,777,3,20002,CEDAX POWD,,,,,,,,,150,1,87.82,0,0,,,
MA,,85,777,3,20003,CEDAX POWD,,,,,,,,,120,1,70.86,0,0,,,
MA,,85,777,4,20001,CEDAX POWD,,,,,,,,,780,8,464.86,0,0,,,
MA,,85,777,4,20002,CEDAX POWD,,,,,,,,,180,2,109.02,0,0,,,
MA,,85,777,4,20003,CEDAX POWD,,,,,,,,,270,3,167.42,0,0,,,
MA,,85,777,4,20004,CEDAX POWD,,,,,,,,,1040,12,645.28,0,0,,,
MA,,85,834,1,20003,CEDAX POWD,,,,,,,,,100,1,163.54,0,0,,,
MA,,85,11,5,20001,CELESTONE ,,,,,,,,,160,2,255.5,0,0,,,
MA,,85,11,5,20002,CELESTONE ,,,,,,,,,380,5,599.44,0,0,,,
MA,,85,11,5,20003,CELESTONE ,,,,,,,,,320,4,518.8,0,0,,,
MA,,85,11,5,20004,CELESTONE ,,,,,,,,,220,3,356.06,0,0,,,
MA,,85,566,5,20001,CELESTONE ,,,,,,,,,95,18,431.35,0,0,,,
MA,,85,566,5,20002,CELESTONE ,,,,,,,,,120,19,564.6,0,0,,,
MA,,85,566,5,20003,CELESTONE ,,,,,,,,,95,19,428.76,0,0,,,
MA,,85,566,5,20004,CELESTONE ,,,,,,,,,90,17,436.33,0,0,,,
MA,,85,879,5,20004,CELESTONE ,,,,,,,,,20,2,72.37,0,0,,,
MA,,85,942,5,20001,CELESTONE ,,,,,,,,,238,2,80.96,0,0,,,
MA,,85,942,5,20002,CELESTONE ,,,,,,,,,400,3,145.11,0,0,,,
MA,,85,942,5,20003,CELESTONE ,,,,,,,,,118,1,41.69,0,0,,,
MA,,85,942,5,20004,CELESTONE ,,,,,,,,,120,1,43.11,0,0,,,
MA,,85,9,1,20002,CHLOR-TRIM,,,,,,,,,54,2,21.33,0,0,,,
MA,,85,9,2,20003,CHLOR-TRIM,,,,,,,,,20,1,8.23,0,0,,,
MA,,85,80,1,20001,CHLOR-TRIM,,,,,,,,,54,2,7.58,0,0,,,
MA,,85,80,1,20002,CHLOR-TRIM,,,,,,,,,108,4,20.22,0,0,,,
MA,,85,80,1,20003,CHLOR-TRIM,,,,,,,,,64,2,12.18,0,0,,,
MA,,85,80,1,20004,CHLOR-TRIM,,,,,,,,,138,5,25.13,0,0,,,
MA,,85,374,2,20001,CHLOR-TRIM,,,,,,,,,200,2,39.48,0,0,,,
MA,,85,374,2,20004,CHLOR-TRIM,,,,,,,,,100,1,21.56,0,0,,,
MA,,85,374,3,20002,CHLOR-TRIM,,,,,,,,,45,1,10.81,0,0,,,
MA,,85,374,3,20003,CHLOR-TRIM,,,,,,,,,30,1,7.04,0,0,,,
MA,,85,635,1,20001,CLARITIN D,,,,,,,,,116220,2936,132877.83,0,0,,,
MA,,85,635,1,20002,CLARITIN D,,,,,,,,,156381,3703,180779.3,0,0,,,
MA,,85,635,1,20003,CLARITIN D,,,,,,,,,122056,2696,141548.13,0,0,,,
MA,,85,635,1,20004,CLARITIN D,,,,,,,,,130786,3189,155468.01,0,0,,,
MA,,85,635,4,20004,CLARITIN D,,,,,,,,,74,2,90.06,0,0,,,
MA,,85,635,5,20001,CLARITIN D,,,,,,,,,1798,48,2170.84,0,0,,,
MA,,85,635,5,20002,CLARITIN D,,,,,,,,,2376,64,2890.23,0,0,,,
MA,,85,635,5,20003,CLARITIN D,,,,,,,,,1473,38,1782.68,0,0,,,
MA,,85,635,5,20004,CLARITIN D,,,,,,,,,1746,43,2106.15,0,0,,,
MA,,85,1128,2,20001,CLARITIN R,,,,,,,,,35783,1159,80779.46,0,0,,,
MA,,85,1128,2,20002,CLARITIN R,,,,,,,,,70855,2314,160902.37,0,0,,,
MA,,85,1128,2,20003,CLARITIN R,,,,,,,,,59868,1966,132258.5,0,0,,,
MA,,85,1128,2,20004,CLARITIN R,,,,,,,,,53304,1796,121478.78,0,0,,,
MA,,85,612,2,20001,CLARITIN S,,,,,,,,,143287,805,33442.43,0,0,,,
MA,,85,612,2,20002,CLARITIN S,,,,,,,,,149140,768,33928.67,0,0,,,
MA,,85,612,2,20003,CLARITIN S,,,,,,,,,57668,291,12913.27,0,0,,,
MA,,85,612,2,20004,CLARITIN S,,,,,,,,,41576,211,9414.35,0,0,,,
MA,,85,1223,1,20002,CLARITIN S,,,,,,,,,173918,942,40672.3,0,0,,,
MA,,85,1223,1,20003,CLARITIN S,,,,,,,,,147862,813,34497.33,0,0,,,
MA,,85,1223,1,20004,CLARITIN S,,,,,,,,,189208,1040,45393.54,0,0,,,
MA,,85,458,1,20001,CLARITIN T,,,,,,,,,1792,48,2915.02,0,0,,,
MA,,85,458,1,20002,CLARITIN T,,,,,,,,,1544,61,3333.46,0,0,,,
MA,,85,458,1,20003,CLARITIN T,,,,,,,,,1210,44,2600.66,0,0,,,
MA,,85,458,1,20004,CLARITIN T,,,,,,,,,840,40,1828.28,0,0,,,
MA,,85,458,3,20001,CLARITIN T,,,,,,,,,368601,12256,738582.47,0,0,,,
MA,,85,458,3,20002,CLARITIN T,,,,,,,,,563029,18751,1144036.27,0,0,,,
MA,,85,458,3,20003,CLARITIN T,,,,,,,,,506045,16754,1028085.47,0,0,,,
MA,,85,458,3,20004,CLARITIN T,,,,,,,,,470505,15728,974683.19,0,0,,,
MA,,85,458,4,20001,CLARITIN T,,,,,,,,,152,7,327.23,0,0,,,
MA,,85,458,4,20002,CLARITIN T,,,,,,,,,138,5,294.5,0,0,,,
MA,,85,458,4,20003,CLARITIN T,,,,,,,,,30,1,62.52,0,0,,,
MA,,85,458,4,20004,CLARITIN T,,,,,,,,,30,1,64.19,0,0,,,
MA,,85,458,5,20001,CLARITIN T,,,,,,,,,8317,290,17388.27,0,0,,,
MA,,85,458,5,20002,CLARITIN T,,,,,,,,,14041,457,29355.77,0,0,,,
MA,,85,458,5,20003,CLARITIN T,,,,,,,,,12258,401,25618.18,0,0,,,
MA,,85,458,5,20004,CLARITIN T,,,,,,,,,12277,412,25605.35,0,0,,,
MA,,85,458,6,20001,CLARITIN T,,,,,,,,,64968,2244,130341.37,0,0,,,
MA,,85,458,6,20002,CLARITIN T,,,,,,,,,96399,3314,193169.72,0,0,,,
MA,,85,458,6,20003,CLARITIN T,,,,,,,,,87938,3010,178838.74,0,0,,,
MA,,85,458,6,20004,CLARITIN T,,,,,,,,,87000,2983,176850.25,0,0,,,
MA,,85,640,1,20001,CLARITIN-D,,,,,,,,,4888,188,11322.15,0,0,,,
MA,,85,640,1,20002,CLARITIN-D,,,,,,,,,6898,257,15930.64,0,0,,,
MA,,85,640,1,20003,CLARITIN-D,,,,,,,,,4340,175,10027.7,0,0,,,
MA,,85,640,1,20004,CLARITIN-D,,,,,,,,,3432,147,7934.3,0,0,,,
MA,,85,640,2,20001,CLARITIN-D,,,,,,,,,10,1,25.1,0,0,,,
MA,,85,640,2,20002,CLARITIN-D,,,,,,,,,90,3,199.84,0,0,,,
MA,,85,640,2,20003,CLARITIN-D,,,,,,,,,30,1,66.62,0,0,,,
MA,,85,1233,1,20001,CLARITIN-D,,,,,,,,,62715,2200,141448.15,0,0,,,
MA,,85,1233,1,20002,CLARITIN-D,,,,,,,,,91084,3166,209356.28,0,0,,,
MA,,85,1233,1,20003,CLARITIN-D,,,,,,,,,83230,2882,191188.11,0,0,,,
MA,,85,1233,1,20004,CLARITIN-D,,,,,,,,,81186,2867,189875.8,0,0,,,
MA,,85,517,1,20001,DIPROLENE ,,,,,,,,,6450,309,11743.14,0,0,,,
MA,,85,517,1,20002,DIPROLENE ,,,,,,,,,7005,339,13432.2,0,0,,,
MA,,85,517,1,20003,DIPROLENE ,,,,,,,,,6195,279,11859.73,0,0,,,
MA,,85,517,1,20004,DIPROLENE ,,,,,,,,,6420,297,12217.07,0,0,,,
MA,,85,517,2,20001,DIPROLENE ,,,,,,,,,1270,25,1339.18,0,0,,,
MA,,85,517,2,20002,DIPROLENE ,,,,,,,,,491,11,364.7,0,0,,,
MA,,85,517,2,20003,DIPROLENE ,,,,,,,,,230,4,241.72,0,0,,,
MA,,85,517,2,20004,DIPROLENE ,,,,,,,,,475,10,507.27,0,0,,,
MA,,85,517,4,20001,DIPROLENE ,,,,,,,,,47370,834,58256.53,0,0,,,
MA,,85,517,4,20002,DIPROLENE ,,,,,,,,,45790,790,57850.53,0,0,,,
MA,,85,517,4,20003,DIPROLENE ,,,,,,,,,48801,836,60914.46,0,0,,,
MA,,85,517,4,20004,DIPROLENE ,,,,,,,,,46645,839,57400.81,0,0,,,
MA,,85,575,2,20001,DIPROLENE ,,,,,,,,,345,10,623.45,0,0,,,
MA,,85,575,2,20002,DIPROLENE ,,,,,,,,,30,2,59.53,0,0,,,
MA,,85,575,2,20003,DIPROLENE ,,,,,,,,,210,10,354.82,0,0,,,
MA,,85,575,2,20004,DIPROLENE ,,,,,,,,,135,5,263.28,0,0,,,
MA,,85,575,3,20002,DIPROLENE ,,,,,,,,,95,2,82.68,0,0,,,
MA,,85,575,3,20004,DIPROLENE ,,,,,,,,,45,1,50.02,0,0,,,
MA,,85,575,5,20001,DIPROLENE ,,,,,,,,,8628,110,10812.8,0,0,,,
MA,,85,575,5,20002,DIPROLENE ,,,,,,,,,4806,60,5780.54,0,0,,,
MA,,85,575,5,20003,DIPROLENE ,,,,,,,,,7008,85,8915.75,0,0,,,
MA,,85,575,5,20004,DIPROLENE ,,,,,,,,,7475,82,9264.72,0,0,,,
MA,,85,634,1,20001,DIPROLENE ,,,,,,,,,525,25,958.52,0,0,,,
MA,,85,634,1,20002,DIPROLENE ,,,,,,,,,1265,59,2385.1,0,0,,,
MA,,85,634,1,20003,DIPROLENE ,,,,,,,,,790,39,1554.77,0,0,,,
MA,,85,634,1,20004,DIPROLENE ,,,,,,,,,695,34,1378.44,0,0,,,
MA,,85,634,2,20001,DIPROLENE ,,,,,,,,,135,3,137.98,0,0,,,
MA,,85,634,2,20002,DIPROLENE ,,,,,,,,,140,3,147.46,0,0,,,
MA,,85,634,2,20003,DIPROLENE ,,,,,,,,,380,8,413.6,0,0,,,
MA,,85,634,2,20004,DIPROLENE ,,,,,,,,,280,6,301.82,0,0,,,
MA,,85,634,3,20001,DIPROLENE ,,,,,,,,,6845,132,8485.63,0,0,,,
MA,,85,634,3,20002,DIPROLENE ,,,,,,,,,11990,235,15369.53,0,0,,,
MA,,85,634,3,20003,DIPROLENE ,,,,,,,,,11210,222,14376.15,0,0,,,
MA,,85,634,3,20004,DIPROLENE ,,,,,,,,,6740,136,8450.94,0,0,,,
MA,,85,728,1,20001,DIPROLENE ,,,,,,,,,105,4,127,0,0,,,
MA,,85,728,1,20002,DIPROLENE ,,,,,,,,,45,1,56.15,0,0,,,
MA,,85,728,1,20003,DIPROLENE ,,,,,,,,,75,3,96.59,0,0,,,
MA,,85,728,1,20004,DIPROLENE ,,,,,,,,,240,6,300.3,0,0,,,
MA,,85,728,2,20001,DIPROLENE ,,,,,,,,,145,2,121.44,0,0,,,
MA,,85,728,2,20002,DIPROLENE ,,,,,,,,,145,2,121.44,0,0,,,
MA,,85,728,2,20003,DIPROLENE ,,,,,,,,,165,2,137.43,0,0,,,
MA,,85,728,2,20004,DIPROLENE ,,,,,,,,,160,2,132.93,0,0,,,
MA,,85,962,1,20001,DIPROLENE ,,,,,,,,,1260,34,1373.43,0,0,,,
MA,,85,962,1,20002,DIPROLENE ,,,,,,,,,1035,31,1188.52,0,0,,,
MA,,85,962,1,20003,DIPROLENE ,,,,,,,,,1500,44,1629.25,0,0,,,
MA,,85,962,1,20004,DIPROLENE ,,,,,,,,,1500,42,1650.85,0,0,,,
MA,,85,962,2,20001,DIPROLENE ,,,,,,,,,12000,196,12491.68,0,0,,,
MA,,85,962,2,20002,DIPROLENE ,,,,,,,,,12120,197,12998.28,0,0,,,
MA,,85,962,2,20003,DIPROLENE ,,,,,,,,,9600,159,10302.18,0,0,,,
MA,,85,962,2,20004,DIPROLENE ,,,,,,,,,12210,185,13019.03,0,0,,,
MA,,85,28,4,20002,DIPROSONE ,,,,,,,,,60,1,90.88,0,0,,,
MA,,85,28,6,20001,DIPROSONE ,,,,,,,,,180,3,180.45,0,0,,,
MA,,85,28,6,20002,DIPROSONE ,,,,,,,,,300,5,247.61,0,0,,,
MA,,85,28,6,20003,DIPROSONE ,,,,,,,,,240,4,236.56,0,0,,,
MA,,85,28,6,20004,DIPROSONE ,,,,,,,,,720,12,666.49,0,0,,,
MA,,85,475,6,20001,DIPROSONE ,,,,,,,,,85,1,23.38,0,0,,,
MA,,85,510,6,20001,DIPROSONE ,,,,,,,,,270,6,264.31,0,0,,,
MA,,85,510,6,20002,DIPROSONE ,,,,,,,,,1650,17,1150.72,0,0,,,
MA,,85,510,6,20003,DIPROSONE ,,,,,,,,,2025,20,1798.64,0,0,,,
MA,,85,510,6,20004,DIPROSONE ,,,,,,,,,2295,16,2231.43,0,0,,,
MA,,85,853,2,20001,DIPROSONE ,,,,,,,,,30,1,9.25,0,0,,,
MA,,85,853,2,20003,DIPROSONE ,,,,,,,,,15,1,9.44,0,0,,,
MA,,85,853,3,20001,DIPROSONE ,,,,,,,,,2220,7,896.09,0,0,,,
MA,,85,853,3,20002,DIPROSONE ,,,,,,,,,2160,10,500.13,0,0,,,
MA,,85,853,3,20003,DIPROSONE ,,,,,,,,,405,7,289.58,0,0,,,
MA,,85,853,3,20004,DIPROSONE ,,,,,,,,,1365,8,451.13,0,0,,,
MA,,85,567,1,20001,ELOCON CRE,,,,,,,,,20565,980,25438.57,0,0,,,
MA,,85,567,1,20002,ELOCON CRE,,,,,,,,,24660,1181,31426.01,0,0,,,
MA,,85,567,1,20003,ELOCON CRE,,,,,,,,,22575,1054,28763.1,0,0,,,
MA,,85,567,1,20004,ELOCON CRE,,,,,,,,,21867,1058,28047.91,0,0,,,
MA,,85,567,2,20001,ELOCON CRE,,,,,,,,,63750,1379,47819.31,0,0,,,
MA,,85,567,2,20002,ELOCON CRE,,,,,,,,,72870,1565,55128.29,0,0,,,
MA,,85,567,2,20003,ELOCON CRE,,,,,,,,,74100,1592,55659.66,0,0,,,
MA,,85,567,2,20004,ELOCON CRE,,,,,,,,,74910,1607,56786.17,0,0,,,
MA,,85,854,1,20001,ELOCON LOT,,,,,,,,,2610,81,1781.36,0,0,,,
MA,,85,854,1,20002,ELOCON LOT,,,,,,,,,3465,113,2435.89,0,0,,,
MA,,85,854,1,20003,ELOCON LOT,,,,,,,,,2340,74,1647.8,0,0,,,
MA,,85,854,1,20004,ELOCON LOT,,,,,,,,,3210,100,2272.77,0,0,,,
MA,,85,854,2,20001,ELOCON LOT,,,,,,,,,10980,176,6913.2,0,0,,,
MA,,85,854,2,20002,ELOCON LOT,,,,,,,,,12271,198,7732.06,0,0,,,
MA,,85,854,2,20003,ELOCON LOT,,,,,,,,,11730,187,7636.84,0,0,,,
MA,,85,854,2,20004,ELOCON LOT,,,,,,,,,8730,141,5705.94,0,0,,,
MA,,85,370,1,20001,ELOCON OIN,,,,,,,,,5835,262,7141.27,0,0,,,
MA,,85,370,1,20002,ELOCON OIN,,,,,,,,,5235,243,6634.29,0,0,,,
MA,,85,370,1,20003,ELOCON OIN,,,,,,,,,6060,262,7565.18,0,0,,,
MA,,85,370,1,20004,ELOCON OIN,,,,,,,,,6240,289,7917.42,0,0,,,
MA,,85,370,2,20001,ELOCON OIN,,,,,,,,,22864,468,16732.3,0,0,,,
MA,,85,370,2,20002,ELOCON OIN,,,,,,,,,22905,462,17273.81,0,0,,,
MA,,85,370,2,20003,ELOCON OIN,,,,,,,,,21600,452,16387.68,0,0,,,
MA,,85,370,2,20004,ELOCON OIN,,,,,,,,,23115,477,17481.26,0,0,,,
MA,,85,70,3,20001,ESTINYL TA,,,,,,,,,2244,24,1297.64,0,0,,,
MA,,85,70,3,20002,ESTINYL TA,,,,,,,,,2127,29,1238.37,0,0,,,
MA,,85,70,3,20003,ESTINYL TA,,,,,,,,,1925,29,1115.89,0,0,,,
MA,,85,70,3,20004,ESTINYL TA,,,,,,,,,2665,29,1542.4,0,0,,,
MA,,85,70,6,20001,ESTINYL TA,,,,,,,,,190,2,99.28,0,0,,,
MA,,85,70,6,20002,ESTINYL TA,,,,,,,,,90,1,49.57,0,0,,,
MA,,85,70,6,20003,ESTINYL TA,,,,,,,,,90,1,49.57,0,0,,,
MA,,85,150,3,20003,ESTINYL TA,,,,,,,,,180,1,198.08,0,0,,,
MA,,85,298,3,20001,ESTINYL TA,,,,,,,,,1341,30,482.39,0,0,,,
MA,,85,298,3,20002,ESTINYL TA,,,,,,,,,1194,24,439.96,0,0,,,
MA,,85,298,3,20003,ESTINYL TA,,,,,,,,,966,21,363.38,0,0,,,
MA,,85,298,3,20004,ESTINYL TA,,,,,,,,,1134,29,436.89,0,0,,,
MA,,85,287,4,20001,ETRAFON 2-,,,,,,,,,285,6,214.98,0,0,,,
MA,,85,287,4,20002,ETRAFON 2-,,,,,,,,,285,6,219.33,0,0,,,
MA,,85,287,4,20003,ETRAFON 2-,,,,,,,,,100,3,80.54,0,0,,,
MA,,85,287,4,20004,ETRAFON 2-,,,,,,,,,105,3,86.73,0,0,,,
MA,,85,598,4,20001,ETRAFON 2-,,,,,,,,,620,7,495.69,0,0,,,
MA,,85,598,4,20002,ETRAFON 2-,,,,,,,,,430,5,414.56,0,0,,,
MA,,85,598,4,20003,ETRAFON 2-,,,,,,,,,860,10,784.45,0,0,,,
MA,,85,598,4,20004,ETRAFON 2-,,,,,,,,,936,9,822.89,0,0,,,
MA,,85,720,4,20001,ETRAFON FO,,,,,,,,,400,5,424.28,0,0,,,
MA,,85,720,4,20002,ETRAFON FO,,,,,,,,,340,4,361.82,0,0,,,
MA,,85,720,4,20003,ETRAFON FO,,,,,,,,,510,6,546.6,0,0,,,
MA,,85,720,4,20004,ETRAFON FO,,,,,,,,,620,7,663.76,0,0,,,
MA,,85,525,4,20001,EULEXIN CA,,,,,,,,,180,1,240.47,0,0,,,
MA,,85,525,5,20001,EULEXIN CA,,,,,,,,,4440,27,5862.8,0,0,,,
MA,,85,525,5,20002,EULEXIN CA,,,,,,,,,3968,33,5343.35,0,0,,,
MA,,85,525,5,20003,EULEXIN CA,,,,,,,,,4470,33,6008.07,0,0,,,
MA,,85,525,5,20004,EULEXIN CA,,,,,,,,,4260,31,5000.54,0,0,,,
MA,,85,525,6,20001,EULEXIN CA,,,,,,,,,13545,80,23721.74,0,0,,,
MA,,85,525,6,20002,EULEXIN CA,,,,,,,,,14674,85,25540.97,0,0,,,
MA,,85,525,6,20003,EULEXIN CA,,,,,,,,,15850,104,27776.23,0,0,,,
MA,,85,525,6,20004,EULEXIN CA,,,,,,,,,16780,106,28845.74,0,0,,,
MA,,85,1126,1,20001,FARESTON T,,,,,,,,,420,14,1088.07,0,0,,,
MA,,85,1126,1,20002,FARESTON T,,,,,,,,,360,10,958.64,0,0,,,
MA,,85,1126,1,20003,FARESTON T,,,,,,,,,420,12,1039.25,0,0,,,
MA,,85,1126,1,20004,FARESTON T,,,,,,,,,390,11,937.56,0,0,,,
MA,,85,1126,2,20001,FARESTON T,,,,,,,,,150,5,382.35,0,0,,,
MA,,85,1126,2,20002,FARESTON T,,,,,,,,,60,2,150.17,0,0,,,
MA,,85,228,3,20001,FULVICIN P,,,,,,,,,90,1,43.53,0,0,,,
MA,,85,228,3,20002,FULVICIN P,,,,,,,,,42,1,20.52,0,0,,,
MA,,85,352,3,20001,FULVICIN P,,,,,,,,,180,4,145.19,0,0,,,
MA,,85,352,3,20002,FULVICIN P,,,,,,,,,150,3,172.36,0,0,,,
MA,,85,352,3,20003,FULVICIN P,,,,,,,,,42,1,30.59,0,0,,,
MA,,85,352,3,20004,FULVICIN P,,,,,,,,,60,1,43.14,0,0,,,
MA,,85,654,3,20001,FULVICIN P,,,,,,,,,58,2,42.5,0,0,,,
MA,,85,654,3,20003,FULVICIN P,,,,,,,,,40,1,30.26,0,0,,,
MA,,85,496,3,20001,FULVICIN-U,,,,,,,,,272,7,369.73,0,0,,,
MA,,85,496,3,20002,FULVICIN-U,,,,,,,,,440,11,592.06,0,0,,,
MA,,85,496,3,20003,FULVICIN-U,,,,,,,,,327,7,436.57,0,0,,,
MA,,85,496,3,20004,FULVICIN-U,,,,,,,,,160,5,219.3,0,0,,,
MA,,85,496,6,20002,FULVICIN-U,,,,,,,,,30,1,39.36,0,0,,,
MA,,85,948,3,20001,FULVICIN-U,,,,,,,,,330,7,289.9,0,0,,,
MA,,85,948,3,20002,FULVICIN-U,,,,,,,,,300,5,267,0,0,,,
MA,,85,948,3,20003,FULVICIN-U,,,,,,,,,180,3,156.17,0,0,,,
MA,,85,948,3,20004,FULVICIN-U,,,,,,,,,60,1,49.37,0,0,,,
MA,,85,8,5,20001,GARAMYCIN ,,,,,,,,,15,1,22.05,0,0,,,
MA,,85,8,5,20002,GARAMYCIN ,,,,,,,,,30,1,40.36,0,0,,,
MA,,85,8,5,20004,GARAMYCIN ,,,,,,,,,15,1,21.46,0,0,,,
MA,,85,69,4,20001,GARAMYCIN ,,,,,,,,,356,1,615.1,0,0,,,
MA,,85,69,4,20002,GARAMYCIN ,,,,,,,,,768,7,1339.05,0,0,,,
MA,,85,69,4,20003,GARAMYCIN ,,,,,,,,,740,5,1285.87,0,0,,,
MA,,85,69,4,20004,GARAMYCIN ,,,,,,,,,1040,3,1797.13,0,0,,,
MA,,85,151,5,20001,GARAMYCIN ,,,,,,,,,4,1,22.72,0,0,,,
MA,,85,151,5,20003,GARAMYCIN ,,,,,,,,,4,1,18.99,0,0,,,
MA,,85,343,5,20001,GARAMYCIN ,,,,,,,,,30,1,39.81,0,0,,,
MA,,85,899,5,20001,GARAMYCIN ,,,,,,,,,5,1,20.69,0,0,,,
MA,,85,899,5,20002,GARAMYCIN ,,,,,,,,,5,1,20.69,0,0,,,
MA,,85,899,5,20004,GARAMYCIN ,,,,,,,,,15,3,60.15,0,0,,,
MA,,85,1109,1,20004,GYNE LOTRI,,,,,,,,,30,1,86.98,0,0,,,
MA,,85,670,4,20001,GYNE-LOTRI,,,,,,,,,7,1,14.03,0,0,,,
MA,,85,670,4,20002,GYNE-LOTRI,,,,,,,,,27,3,16.85,0,0,,,
MA,,85,670,4,20003,GYNE-LOTRI,,,,,,,,,23,5,29.28,0,0,,,
MA,,85,670,4,20004,GYNE-LOTRI,,,,,,,,,28,4,44.37,0,0,,,
MA,,85,670,5,20001,GYNE-LOTRI,,,,,,,,,7,1,5.98,0,0,,,
MA,,85,887,9,20001,GYNE-LOTRI,,,,,,,,,2565,57,449.79,0,0,,,
MA,,85,887,9,20002,GYNE-LOTRI,,,,,,,,,2475,51,473.85,0,0,,,
MA,,85,887,9,20003,GYNE-LOTRI,,,,,,,,,2700,55,517.12,0,0,,,
MA,,85,887,9,20004,GYNE-LOTRI,,,,,,,,,2133,45,404.97,0,0,,,
MA,,85,1153,3,20001,IMDUR EXTE,,,,,,,,,22615,586,41076.76,0,0,,,
MA,,85,1153,3,20002,IMDUR EXTE,,,,,,,,,21761,569,40639.73,0,0,,,
MA,,85,1153,3,20003,IMDUR EXTE,,,,,,,,,15190,420,28160.72,0,0,,,
MA,,85,1153,3,20004,IMDUR EXTE,,,,,,,,,10773,305,19741.3,0,0,,,
MA,,85,1153,4,20001,IMDUR EXTE,,,,,,,,,90,3,165.33,0,0,,,
MA,,85,1153,4,20002,IMDUR EXTE,,,,,,,,,240,7,460.07,0,0,,,
MA,,85,1153,4,20003,IMDUR EXTE,,,,,,,,,180,6,346.92,0,0,,,
MA,,85,1153,4,20004,IMDUR EXTE,,,,,,,,,90,3,173.46,0,0,,,
MA,,85,4110,1,20001,IMDUR EXTE,,,,,,,,,38,2,55.54,0,0,,,
MA,,85,4110,1,20002,IMDUR EXTE,,,,,,,,,60,1,81.53,0,0,,,
MA,,85,4110,1,20003,IMDUR EXTE,,,,,,,,,211,5,290.91,0,0,,,
MA,,85,4110,1,20004,IMDUR EXTE,,,,,,,,,390,11,541.15,0,0,,,
MA,,85,4110,3,20001,IMDUR EXTE,,,,,,,,,12983,288,16592.08,0,0,,,
MA,,85,4110,3,20002,IMDUR EXTE,,,,,,,,,10310,223,13514.35,0,0,,,
MA,,85,4110,3,20003,IMDUR EXTE,,,,,,,,,8846,188,11679.24,0,0,,,
MA,,85,4110,3,20004,IMDUR EXTE,,,,,,,,,7808,164,10400.26,0,0,,,
MA,,85,3306,1,20001,IMDUR TABL,,,,,,,,,30,1,40.04,0,0,,,
MA,,85,3306,1,20002,IMDUR TABL,,,,,,,,,90,1,115.14,0,0,,,
MA,,85,3306,1,20003,IMDUR TABL,,,,,,,,,30,1,40.04,0,0,,,
MA,,85,3306,1,20004,IMDUR TABL,,,,,,,,,120,2,166.6,0,0,,,
MA,,85,3306,3,20001,IMDUR TABL,,,,,,,,,11369,322,14203.4,0,0,,,
MA,,85,3306,3,20002,IMDUR TABL,,,,,,,,,8063,235,10386.81,0,0,,,
MA,,85,3306,3,20003,IMDUR TABL,,,,,,,,,7178,196,8908.88,0,0,,,
MA,,85,3306,3,20004,IMDUR TABL,,,,,,,,,7045,201,9201.47,0,0,,,
MA,,85,1168,1,20001,INTRON A H,,,,,,,,,60,4,3682.82,0,0,,,
MA,,85,1168,1,20002,INTRON A H,,,,,,,,,18,3,1171.62,0,0,,,
MA,,85,1168,1,20003,INTRON A H,,,,,,,,,21,3,1338.2,0,0,,,
MA,,85,1179,1,20001,INTRON A H,,,,,,,,,41,5,4379.75,0,0,,,
MA,,85,1179,1,20002,INTRON A H,,,,,,,,,22,4,2275.26,0,0,,,
